game_id,move_number,true_move,best_move,pred_move,pred_equals_true,pred_equals_best,true_equals_best,true_positive,false_positive,false_negative
45,20,h2h3,h2h3,f4g5,False,False,True,False,False,False
45,21,d7d6,d7d6,d7d6,True,True,True,True,False,False
45,22,g2g3,g2g3,f2f4,False,False,True,False,False,False
45,23,d6h2,d6h2,h8h2,False,False,True,False,False,False
45,24,g1f2,g1f2,g1f2,True,True,True,True,False,False
45,25,h2h4,h2h4,f6g4,False,False,True,False,False,False
45,26,f2e2,f2e2,g2g3,False,False,True,False,False,False
45,27,h4h2,h4h2,h4h3,False,False,True,False,False,False
45,28,f2e1,f2e1,f2e1,True,True,True,True,False,False
45,29,h2g3,h2g3,h2g3,True,True,True,True,False,False
45,30,e1d2,e1d2,e1e2,False,False,True,False,False,False
45,31,h8h2,e6e5,g3h3,False,False,False,False,False,False
45,32,c3e2,d2c1,c3e2,True,False,False,False,True,False
46,1,c7c5,c7c5,g8f6,False,False,True,False,False,False
46,2,g1f3,g1f3,d1g4,False,False,True,False,False,False
46,3,g8f6,b8c6,d8f6,False,False,False,False,False,False
46,4,f1b5,f1c4,h2h4,False,False,False,False,False,False
46,5,g8f6,g8f6,f8a3,False,False,True,False,False,False
46,6,b1c3,b1c3,f1c4,False,False,True,False,False,False
46,7,d7d5,d7d5,f8a3,False,False,True,False,False,False
46,8,f3e5,f3e5,c3e2,False,False,True,False,False,False
46,9,d7d5,d7d5,c5f2,False,False,True,False,False,False
46,10,f1c4,f1c4,c3e2,False,False,True,False,False,False
46,11,c6d4,c6d4,c5f2,False,False,True,False,False,False
46,12,d2d3,e1g1,h3h4,False,False,False,False,False,False
46,13,c6d4,c6d4,c5f2,False,False,True,False,False,False
46,14,f3d4,c3a4,f3h2,False,False,False,False,False,False
46,15,c5d4,c5d4,e5d4,False,False,True,False,False,False
46,16,e1g1,d1f3,c3e2,False,False,False,False,False,False
46,17,d4b6,d4b6,f6e4,False,False,True,False,False,False
46,18,e2g3,e2c3,f2f3,False,False,False,False,False,False
46,19,c7c6,f6h5,b6f2,False,False,False,False,False,False
46,20,c4e6,c4e6,c4e6,True,True,True,True,False,False
46,21,f7e6,f7e6,f7e6,True,True,True,True,False,False
46,22,a3a4,e2g3,c1g5,False,False,False,False,False,False
46,23,f6g4,f6g4,f6e4,False,False,True,False,False,False
46,24,f2f3,d1e1,c1d2,False,False,False,False,False,False
46,25,a7a5,a7a5,b6f2,False,False,True,False,False,False
46,26,f2f3,f2f3,c1f4,False,False,True,False,False,False
46,27,e5f4,e5f4,e5f4,True,True,True,True,False,False
46,28,f2f3,f2f3,f2f3,True,True,True,True,False,False
46,29,a7a5,a7a5,b6f2,False,False,True,False,False,False
46,30,a3a4,b2b4,h3h4,False,False,False,False,False,False
46,31,a7a5,h7h5,b6f2,False,False,False,False,False,False
46,32,a3a4,d3d4,h1h2,False,False,False,False,False,False
46,33,a7a5,h7h5,b6e3,False,False,False,False,False,False
46,34,a3a4,d2e2,d2d1,False,False,False,False,False,False
46,35,d8g5,d8g5,e5d4,False,False,True,False,False,False
46,36,d2e2,a1a2,d4d5,False,False,False,False,False,False
46,37,d6e5,d6e5,g5e5,False,False,True,False,False,False
46,38,d2e2,d2e2,a1a2,False,False,True,False,False,False
46,39,a8d8,g5g3,a8d8,True,False,False,False,True,False
46,40,d2e2,d2e2,d2d5,False,False,True,False,False,False
46,41,a8d8,a8d8,e3c1,False,False,True,False,False,False
46,42,e1e2,c2e2,c1e3,False,False,False,False,False,False
46,43,f4e3,f4e3,f4e3,True,True,True,True,False,False
46,44,c2b3,c2b3,e1e2,False,False,True,False,False,False
46,45,d8d2,d8d2,d8d1,False,False,True,False,False,False
46,46,d1d2,d1d2,c2b3,False,False,True,False,False,False
46,47,e3d2,e3d2,e3d2,True,True,True,True,False,False
46,48,e1g1,e1g1,e1e2,False,False,True,False,False,False
46,49,g6d6,g6d6,d2d1q,False,False,True,False,False,False
46,50,c2d1,c2b3,c2d1,True,False,False,False,True,False
46,51,g8f8,g8f8,g5g3,False,False,True,False,False,False
46,52,e2f2,e2f2,h3h4,False,False,True,False,False,False
46,53,d2d1q,d2d1q,d2d1q,True,True,True,True,False,False
47,1,c7c5,c7c5,g8f6,False,False,True,False,False,False
47,2,g1f3,g1f3,g1f3,True,True,True,True,False,False
47,3,b8c6,b8c6,d8f6,False,False,True,False,False,False
47,4,f1b5,d2d4,h2h4,False,False,False,False,False,False
47,5,g8f6,g8f6,c6d4,False,False,True,False,False,False
47,6,c2c3,e1g1,e1g1,False,True,False,False,False,True
47,7,g8f6,g8f6,c5f2,False,False,True,False,False,False
47,8,d2d3,d2d4,h1f1,False,False,False,False,False,False
47,9,e5d4,e5d4,e5d4,True,True,True,True,False,False
47,10,e4e5,e4e5,c3d4,False,False,True,False,False,False
47,11,c5b4,c5b4,c5d4,False,False,True,False,False,False
47,12,c1d2,c1d2,e1f1,False,False,True,False,False,False
47,13,f6e4,f6e4,b4c3,False,False,True,False,False,False
47,14,e1g1,e1g1,c1d2,False,False,True,False,False,False
47,15,b4c3,b4c3,b4c3,True,True,True,True,False,False
47,16,d4d5,d4d5,b2c3,False,False,True,False,False,False
47,17,c3f6,c3f6,e4f2,False,False,True,False,False,False
47,18,d1e2,d1e2,f3e5,False,False,True,False,False,False
47,19,e5c4,e5c4,e5c4,True,True,True,True,False,False
47,20,d1e1,d1e1,d1e1,True,True,True,True,False,False
47,21,c3d1,c3d1,c3d1,True,True,True,True,False,False
47,22,e5f7,d5d6,f1d1,False,False,False,False,False,False
47,23,d7d6,d7d6,d8f6,False,False,True,False,False,False
47,24,c1b2,e5f3,f2f4,False,False,False,False,False,False
47,25,b7b5,e8g8,f6e5,False,False,False,False,False,False
47,26,c4b5,c4b5,e5d3,False,False,True,False,False,False
47,27,f6h6,f6h6,f6b2,False,False,True,False,False,False
47,28,b2g7,b2g7,b2g7,True,True,True,True,False,False
47,29,h8g8,h8g8,h8g8,True,True,True,True,False,False
47,30,c4b5,c4b5,g7d4,False,False,True,False,False,False
47,31,e8d7,e8d7,e8d7,True,True,True,True,False,False
47,32,c4b5,c4b5,g7d4,False,False,True,False,False,False
47,33,c7c6,c7c6,c7c6,True,True,True,True,False,False
47,34,d5c6,d5c6,d5c6,True,True,True,True,False,False
47,35,b7c6,b7c6,b7c6,True,True,True,True,False,False
47,36,d3e5,d3e5,g7b2,False,False,True,False,False,False
47,37,d7c6,d7c6,d7c6,True,True,True,True,False,False
47,38,a1c1,a1d1,g7d4,False,False,False,False,False,False
47,39,g8g2,g8g2,d8g5,False,False,True,False,False,False
47,40,g2g3,g2g3,g2g3,True,True,True,True,False,False
47,41,c6d7,c6d7,c6d5,False,False,True,False,False,False
47,42,g2g3,g2g3,g1f1,False,False,True,False,False,False
47,43,c8a6,c8a6,c8b7,False,False,True,False,False,False
47,44,d3c5,d3c5,d3c5,True,True,True,True,False,False
47,45,d5d3,c8b7,d6e5,False,False,False,False,False,False
47,46,d3b4,d3b4,d3c5,False,False,True,False,False,False
47,47,d7e7,d7e7,d5d3,False,False,True,False,False,False
47,48,d3b4,d3b4,h2h4,False,False,True,False,False,False
47,49,d5e5,d5e5,d5e5,True,True,True,True,False,False
47,50,d1e1,d1e1,f2f4,False,False,True,False,False,False
47,51,e7f6,a7a5,e6e5,False,False,False,False,False,False
47,52,e5d3,e5d3,f2f4,False,False,True,False,False,False
47,53,e6e1,e6e1,e6e1,True,True,True,True,False,False
47,54,g1g2,e1e3,e1e3,False,True,False,False,False,True
47,55,c8b7,c8b7,g8g3,False,False,True,False,False,False
47,56,f2f3,f2f3,f2f3,True,True,True,True,False,False
47,57,d5d4,a8e8,g8g3,False,False,False,False,False,False
47,58,e1f1,e1f1,e1c1,False,False,True,False,False,False
47,59,e8e2,e8e2,g8g3,False,False,True,False,False,False
47,60,a1d1,h4g2,g1h1,False,False,False,False,False,False
47,61,e8e2,e8e2,b7f3,False,False,True,False,False,False
47,62,g2f4,a1b1,g2f4,True,False,False,False,True,False
47,63,h5g5,h5e5,h5e5,False,True,False,False,False,True
47,64,f4g2,g1h1,g1f2,False,False,False,False,False,False
47,65,e8e2,f6g7,b7f3,False,False,False,False,False,False
48,1,e7e5,e7e5,g8f6,False,False,True,False,False,False
48,2,e4d5,e4d5,e4d5,True,True,True,True,False,False
48,3,d8d5,g8f6,d8d5,True,False,False,False,True,False
48,4,d2d4,g1f3,c2c4,False,False,False,False,False,False
48,5,f6d5,f6d5,f6d5,True,True,True,True,False,False
48,6,d5c6,d5c6,d5c6,True,True,True,True,False,False
48,7,b8c6,b8c6,b7c6,False,False,True,False,False,False
48,8,g1f3,g1f3,d1f3,False,False,True,False,False,False
48,9,e7e5,a7a6,c8g4,False,False,False,False,False,False
48,10,f1b5,f1b5,e1e2,False,False,True,False,False,False
48,11,c8f5,c8f5,c8g4,False,False,True,False,False,False
48,12,g2g3,d3d4,e1d2,False,False,False,False,False,False
48,13,h7h6,h7h6,c8g4,False,False,True,False,False,False
48,14,g5h4,g5f6,g5d2,False,False,False,False,False,False
48,15,d8f6,d8f6,d8f6,True,True,True,True,False,False
48,16,c3b5,c3d5,d1b1,False,False,False,False,False,False
48,17,c8b7,c8b7,f6f3,False,False,True,False,False,False
48,18,e1g1,e1g1,d1b1,False,False,True,False,False,False
48,19,c8b7,c8b7,b4c3,False,False,True,False,False,False
48,20,e1g1,e1g1,d2c1,False,False,True,False,False,False
48,21,f6g6,f6g6,b4c3,False,False,True,False,False,False
48,22,c3d5,c3d5,d2d1,False,False,True,False,False,False
48,23,f6g6,f6g6,b4d2,False,False,True,False,False,False
48,24,c2c3,c2c3,d2d1,False,False,True,False,False,False
48,25,b4e7,b4e7,g6e4,False,False,True,False,False,False
48,26,f3h4,f3h4,e4g3,False,False,True,False,False,False
48,27,f5e4,f5e4,f5e4,True,True,True,True,False,False
48,28,d3e4,d3e4,f3h4,False,False,True,False,False,False
48,29,g6e4,g6e4,g6e4,True,True,True,True,False,False
48,30,d2e3,d2e3,d2c1,False,False,True,False,False,False
48,31,g8h7,c6d4,c6b4,False,False,False,False,False,False
48,32,e2c4,e2c4,e2c4,True,True,True,True,False,False
48,33,d8d4,d8d4,e5d4,False,False,True,False,False,False
48,34,e3b3,e3b3,e3h3,False,False,True,False,False,False
48,35,g8h8,g8h8,g6f7,False,False,True,False,False,False
48,36,f2f3,f2f3,f2f3,True,True,True,True,False,False
48,37,b7e4,b7e4,b7e4,True,True,True,True,False,False
48,38,d3e4,d3e4,d3e4,True,True,True,True,False,False
48,39,g6e4,g6e4,g6e4,True,True,True,True,False,False
48,40,a1d1,f1e1,f1e1,False,True,False,False,False,True
48,41,e4f5,e4f5,e4h4,False,False,True,False,False,False
48,42,f2f3,f2f3,e1e2,False,False,True,False,False,False
48,43,d4d3,d4d3,f5f2,False,False,True,False,False,False
48,44,e1e2,e1e2,e1b1,False,False,True,False,False,False
48,45,f5c2,f5c2,f5f2,False,False,True,False,False,False
48,46,d1d2,d1d2,g1f1,False,False,True,False,False,False
48,47,d3d2,d3d2,f5f2,False,False,True,False,False,False
48,48,g3f3,g3f3,g1f1,False,False,True,False,False,False
48,49,f5c2,f5c2,f5b5,False,False,True,False,False,False
48,50,g3c3,g3c3,g1f1,False,False,True,False,False,False
48,51,d7d3,d7d3,f5g4,False,False,True,False,False,False
48,52,d1d2,d1d2,e2e3,False,False,True,False,False,False
48,53,b5h5,b5h5,d7d2,False,False,True,False,False,False
48,54,d1d2,d1d2,d1f1,False,False,True,False,False,False
48,55,b5g5,b5g5,d8d2,False,False,True,False,False,False
48,56,c3d2,c3d2,c3d2,True,True,True,True,False,False
48,57,b5f5,b5f5,b5e5,False,False,True,False,False,False
48,58,a2a3,a2a3,b2b3,False,False,True,False,False,False
48,59,b6b5,b6b5,c4e4,False,False,True,False,False,False
48,60,d2d8,d2c1,d2c1,False,True,False,False,False,True
48,61,b6b5,b6b5,e4b1,False,False,True,False,False,False
48,62,d2d8,d2d8,b4a5,False,False,True,False,False,False
48,63,b6a5,e4b1,e4b1,False,True,False,False,False,True
48,64,d2a5,d2a5,d2a5,True,True,True,True,False,False
48,65,e4b1,e4b1,e4b1,True,True,True,True,False,False
48,66,g1h2,g1h2,g1h2,True,True,True,True,False,False
48,67,b1b2,b1b2,b1b2,True,True,True,True,False,False
48,68,a5a8,a5a7,a5a8,True,False,False,False,True,False
48,69,h8h7,h8h7,h8h7,True,True,True,True,False,False
48,70,d8d3,d8d3,d8f8,False,False,True,False,False,False
48,71,h7h8,h7h8,h7h8,True,True,True,True,False,False
48,72,d3d5,d3d8,f2f4,False,False,False,False,False,False
48,73,b2d4,b2d4,b2b8,False,False,True,False,False,False
48,74,g2g3,g2g3,g2g3,True,True,True,True,False,False
48,75,b8a8,b8c8,b8g3,False,False,False,False,False,False
48,76,g3e3,g3e3,g3f3,False,False,True,False,False,False
48,77,b2b4,b2f6,b2b4,True,False,False,False,True,False
48,78,g3b8,g3b8,f2f4,False,False,True,False,False,False
48,79,d2d7,d2d7,d2e3,False,False,True,False,False,False
48,80,e3e6,e3a7,e3a7,False,True,False,False,False,True
48,81,b4d6,b4f8,g7g5,False,False,False,False,False,False
48,82,g2g3,g2g3,g2g3,True,True,True,True,False,False
48,83,f4e4,f4c1,g7g5,False,False,False,False,False,False
48,84,g1h2,g1h2,g1h2,True,True,True,True,False,False
48,85,h6h5,h6h5,g7g5,False,False,True,False,False,False
48,86,g2g3,g2g3,g2g3,True,True,True,True,False,False
48,87,f4c1,f4c1,g7g5,False,False,True,False,False,False
48,88,h1h2,h1h2,h1h2,True,True,True,True,False,False
48,89,c1f4,c1f4,c1c6,False,False,True,False,False,False
48,90,g2g3,g2g3,g2g3,True,True,True,True,False,False
48,91,f4e4,f4e4,f4d6,False,False,True,False,False,False
48,92,a4a5,a7a8,h2h1,False,False,False,False,False,False
49,1,c7c5,e7e5,g8f6,False,False,False,False,False,False
49,2,g1f3,g1f3,d1h5,False,False,True,False,False,False
49,3,d7d6,d7d6,d8a5,False,False,True,False,False,False
49,4,d2d4,d2d4,f3g5,False,False,True,False,False,False
49,5,c5d4,c5d4,c5d4,True,True,True,True,False,False
49,6,f3d4,f3d4,f3d4,True,True,True,True,False,False
49,7,g8f6,g8f6,d8b6,False,False,True,False,False,False
49,8,b1c3,b1c3,f1b5,False,False,True,False,False,False
49,9,a7a6,a7a6,f6e4,False,False,True,False,False,False
49,10,f1e2,c1e3,d4f3,False,False,False,False,False,False
49,11,e7e5,e7e5,f6e4,False,False,True,False,False,False
49,12,f2f3,h2h3,d4c6,False,False,False,False,False,False
49,13,b7c6,b7c6,b7c6,True,True,True,True,False,False
49,14,f1c4,f1c4,g2g3,False,False,True,False,False,False
49,15,d6d5,d6d5,f6e4,False,False,True,False,False,False
49,16,f1c4,f1c4,e3d4,False,False,True,False,False,False
49,17,f8g7,f8g7,f6e4,False,False,True,False,False,False
49,18,d1d2,e1g1,e3g5,False,False,False,False,False,False
49,19,h7h5,a6a5,f6e4,False,False,False,False,False,False
49,20,a1b1,a1b1,d3f1,False,False,True,False,False,False
49,21,d8a5,f6h5,f6e4,False,False,False,False,False,False
49,22,e1g1,e1g1,c3a4,False,False,True,False,False,False
49,23,d8a5,f6d7,f6e4,False,False,False,False,False,False
49,24,f2e1,d1e1,b1c1,False,False,False,False,False,False
49,25,f6d7,a5a2,a5a2,False,True,False,False,False,True
49,26,b2b3,b2b3,f1e1,False,False,True,False,False,False
49,27,a5c7,a5a2,a5a2,False,True,False,False,False,True
49,28,g1h1,g1h1,e1f2,False,False,True,False,False,False
49,29,b6c7,b6c7,b6f2,False,False,True,False,False,False
49,30,b2b3,b2b3,f1e1,False,False,True,False,False,False
49,31,h5g3,h5g3,h5g3,True,True,True,True,False,False
49,32,h2g3,h2g3,f2g3,False,False,True,False,False,False
49,33,g7b2,g7b2,a5a2,False,False,True,False,False,False
49,34,g3h4,g3h4,b1b2,False,False,True,False,False,False
49,35,g7b2,g7b2,g7b2,True,True,True,True,False,False
49,36,d1e1,d1e1,d1b1,False,False,True,False,False,False
49,37,a5a2,a5a2,a5a2,True,True,True,True,False,False
49,38,f3f4,d1d2,d3e2,False,False,False,False,False,False
49,39,b2d4,b2f6,b2c3,False,False,False,False,False,False
49,40,c2c3,c2c3,d2f2,False,False,True,False,False,False
49,41,b2f6,c5c4,b2g7,False,False,False,False,False,False
49,42,h6d2,h6d2,h6e3,False,False,True,False,False,False
49,43,c5c4,c5c4,g7f6,False,False,True,False,False,False
49,44,h4f4,h4f4,h4h6,False,False,True,False,False,False
49,45,c5c4,c5c4,f6g7,False,False,True,False,False,False
49,46,h6d2,h6d2,h6e3,False,False,True,False,False,False
49,47,c5c4,c5c4,g7f6,False,False,True,False,False,False
49,48,h4g5,h4g5,h4f2,False,False,True,False,False,False
49,49,c5c4,c5c4,g6g5,False,False,True,False,False,False
49,50,h4f6,h4f6,h4f6,True,True,True,True,False,False
49,51,g7f6,g7f6,g7f6,True,True,True,True,False,False
49,52,e1g3,e1g3,e1f2,False,False,True,False,False,False
49,53,c8b7,c8b7,g6f5,False,False,True,False,False,False
49,54,e1d2,e1d2,f1f2,False,False,True,False,False,False
49,55,c8b7,g8g7,f6d4,False,False,False,False,False,False
49,56,e1d2,f3g3,f3g3,False,True,False,False,False,True
49,57,h7h6,h7h6,b7e4,False,False,True,False,False,False
49,58,e1d2,h2h4,d3f1,False,False,False,False,False,False
49,59,g8g7,g8g7,b7e4,False,False,True,False,False,False
49,60,e1a5,g1f1,d3e2,False,False,False,False,False,False
49,61,c5c4,f8c8,b7e4,False,False,False,False,False,False
49,62,e4d5,e4d5,e4d5,True,True,True,True,False,False
49,63,b7d5,b7d5,b7d5,True,True,True,True,False,False
49,64,h2h4,d3a6,d3a6,False,True,False,False,False,True
49,65,c5c4,c5c4,d5g2,False,False,True,False,False,False
49,66,g3g4,g3g4,g3g4,True,True,True,True,False,False
49,67,g7f6,g7f6,d5g2,False,False,True,False,False,False
49,68,e1d2,h4g5,g1h1,False,False,False,False,False,False
49,69,h6g5,h6g5,h6g5,True,True,True,True,False,False
49,70,g4a4,g4a4,g1f1,False,False,True,False,False,False
49,71,f8g8,f8g8,d5g2,False,False,True,False,False,False
49,72,g4a4,g4a4,g1f1,False,False,True,False,False,False
49,73,c5c4,c5c4,d5g2,False,False,True,False,False,False
49,74,d2e3,d2e3,g2g4,False,False,True,False,False,False
49,75,e5d4,e5d4,b7g2,False,False,True,False,False,False
49,76,d2e3,d2e3,a5c5,False,False,True,False,False,False
49,77,e5d4,e5d4,b7g2,False,False,True,False,False,False
49,78,g1h2,g1f1,d2e3,False,False,False,False,False,False
50,1,e7e5,d7d5,d7d5,False,True,False,False,False,True
50,2,c2c4,c2c4,h2h4,False,False,True,False,False,False
50,3,d7d5,d7d5,d8g5,False,False,True,False,False,False
50,4,c2c4,c2c4,h2h4,False,False,True,False,False,False
50,5,g7g6,f7f5,c8f5,False,False,False,False,False,False
50,6,g1f3,b1c3,b2b3,False,False,False,False,False,False
50,7,c7c6,c7c6,c8f5,False,False,True,False,False,False
50,8,b1c3,b1c3,d1a4,False,False,True,False,False,False
50,9,f8g7,c7c6,f6e4,False,False,False,False,False,False
50,10,g1f3,e2e4,d1a4,False,False,False,False,False,False
50,11,c8e6,c8e6,f6e4,False,False,True,False,False,False
50,12,g1f3,g1f3,c3a4,False,False,True,False,False,False
50,13,e8g8,e8g8,f6e4,False,False,True,False,False,False
50,14,e1g1,e1g1,h2h4,False,False,True,False,False,False
50,15,e8g8,e8g8,f6e4,False,False,True,False,False,False
50,16,d2d3,d2d3,a1c1,False,False,True,False,False,False
50,17,h7h6,c7d8,g7h6,False,False,False,False,False,False
50,18,g5e4,g5e4,g5f3,False,False,True,False,False,False
50,19,f6e4,f6e4,f6e4,True,True,True,True,False,False
50,20,c3e4,c3e4,g2e4,False,False,True,False,False,False
50,21,f7f5,f7f5,d6d5,False,False,True,False,False,False
50,22,e4c3,e4c3,e4c3,True,True,True,True,False,False
50,23,c8e6,c8e6,e5e4,False,False,True,False,False,False
50,24,d2d3,d2d3,d1c2,False,False,True,False,False,False
50,25,d6c5,d6d5,d6c5,True,False,False,False,True,False
50,26,e2e3,e2e3,c3b1,False,False,True,False,False,False
50,27,d5d4,d5d4,e5f4,False,False,True,False,False,False
50,28,c3b1,c3b1,c3a4,False,False,True,False,False,False
50,29,a7a5,a7a5,e5f4,False,False,True,False,False,False
50,30,d2d3,d2d3,a2a3,False,False,True,False,False,False
50,31,a7a5,d4e3,d4e3,False,True,False,False,False,True
50,32,d1c1,d1c2,b2g7,False,False,False,False,False,False
50,33,c7g7,c7g7,c7g7,True,True,True,True,False,False
50,34,b1a3,d1e2,b1c3,False,False,False,False,False,False
50,35,f8d8,f8d8,e3d2,False,False,True,False,False,False
50,36,d1d2,d1d2,d1d2,True,True,True,True,False,False
50,37,b8a6,b8a6,e6a2,False,False,True,False,False,False
50,38,f1d1,f1d1,a2a4,False,False,True,False,False,False
50,39,a8d8,a7a5,e6a2,False,False,False,False,False,False
50,40,a1d1,a1d1,a2a3,False,False,True,False,False,False
50,41,f8d8,f8d8,c6b5,False,False,True,False,False,False
50,42,b5c6,b5c6,c3d5,False,False,True,False,False,False
50,43,c6d5,c6d5,e6d5,False,False,True,False,False,False
50,44,a2a4,a2a4,a1d1,False,False,True,False,False,False
50,45,b7c6,b7c6,d5c6,False,False,True,False,False,False
50,46,a1d1,a1d1,a1b1,False,False,True,False,False,False
50,47,c6a4,c6a4,e4e3,False,False,True,False,False,False
50,48,g2f1,d2e3,d2d6,False,False,False,False,False,False
50,49,c6a4,f7d7,e4e3,False,False,False,False,False,False
50,50,d2b4,d2b4,d2a2,False,False,True,False,False,False
50,51,a8d8,a8d8,d7d1,False,False,True,False,False,False
50,52,e1d1,e1d1,e1d1,True,True,True,True,False,False
50,53,g8h7,g8h8,e4e3,False,False,False,False,False,False
50,54,d1d6,c2b3,g1f2,False,False,False,False,False,False
50,55,g8h7,g6g5,c6b5,False,False,False,False,False,False
50,56,c2b3,d1d6,g1f2,False,False,False,False,False,False
50,57,g8h7,g8h7,g8h7,True,True,True,True,False,False
50,58,c2b3,c4d5,c2b1,False,False,False,False,False,False
50,59,f8e8,f8e8,c6b5,False,False,True,False,False,False
50,60,c4f7,c4f7,c4f7,True,True,True,True,False,False
50,61,h6h5,c6b5,g7f7,False,False,False,False,False,False
50,62,d1d6,d1d6,d1b1,False,False,True,False,False,False
50,63,h6h5,f8e7,f8c5,False,False,False,False,False,False
50,64,g1f1,g1f1,g1f1,True,True,True,True,False,False
50,65,e4e3,e4e3,c5c4,False,False,True,False,False,False
50,66,c4b5,c4b5,d1g1,False,False,True,False,False,False
50,67,h7h8,h7h8,h7h8,True,True,True,True,False,False
50,68,d1b1,d1b1,d1g1,False,False,True,False,False,False
50,69,h8g8,h8g8,h8g8,True,True,True,True,False,False
50,70,c3c4,c3c4,d1g1,False,False,True,False,False,False
50,71,g8f7,g8f7,g8f7,True,True,True,True,False,False
50,72,c3c4,c3c4,c3c1,False,False,True,False,False,False
50,73,f7e7,f7e7,f7e7,True,True,True,True,False,False
50,74,d8c8,d8c8,d8d4,False,False,True,False,False,False
50,75,e7d8,e7d8,e7d8,True,True,True,True,False,False
50,76,b4d6,b4d6,h2h4,False,False,True,False,False,False
50,77,f2b6,f2b6,f2b6,True,True,True,True,False,False
51,1,e7e5,c7c5,d7d5,False,False,False,False,False,False
51,2,d2d4,d2d4,f1b5,False,False,True,False,False,False
51,3,d7d5,d7d5,d8f6,False,False,True,False,False,False
51,4,e4e5,e4e5,e4e5,True,True,True,True,False,False
51,5,e6d5,e6d5,d8d5,False,False,True,False,False,False
51,6,d2d4,d2d4,f3e5,False,False,True,False,False,False
51,7,d5d4,d5d4,d8f6,False,False,True,False,False,False
51,8,d2d4,d2d4,f1b5,False,False,True,False,False,False
51,9,g8f6,g8f6,e6g4,False,False,True,False,False,False
51,10,f1b5,c1g5,d4c5,False,False,False,False,False,False
51,11,f8c5,f8c5,f8c5,True,True,True,True,False,False
51,12,f3d4,f3d4,f1b5,False,False,True,False,False,False
51,13,b8c6,b8c6,e6d7,False,False,True,False,False,False
51,14,e1g1,f3d4,b5f1,False,False,False,False,False,False
51,15,b7c6,b7c6,b7c6,True,True,True,True,False,False
51,16,c1f4,c1f4,e1g1,False,False,True,False,False,False
51,17,g8e7,g8e7,c5f2,False,False,True,False,False,False
51,18,c1g5,c1g5,d1d2,False,False,True,False,False,False
51,19,e8g8,e8g8,c5f2,False,False,True,False,False,False
51,20,f3d4,f3d4,d1d2,False,False,True,False,False,False
51,21,e8g8,e8g8,c5f2,False,False,True,False,False,False
51,22,f1e1,f1e1,d1d2,False,False,True,False,False,False
51,23,e6d7,e6d7,c5d4,False,False,True,False,False,False
51,24,c3a4,c3a4,c3a4,True,True,True,True,False,False
51,25,f7e6,f7e6,f7e6,True,True,True,True,False,False
51,26,c3a4,c3a4,d1b1,False,False,True,False,False,False
51,27,b6b2,b6b2,b6b2,True,True,True,True,False,False
51,28,c3a4,c3a4,d1d3,False,False,True,False,False,False
51,29,b2a3,b2a3,b2a1,False,False,True,False,False,False
51,30,a4c5,a4c5,a4c5,True,True,True,True,False,False
51,31,a3c5,a3c5,a3c5,True,True,True,True,False,False
51,32,e1e6,e1e6,e1e6,True,True,True,True,False,False
51,33,f6e4,f6e4,c5c3,False,False,True,False,False,False
51,34,d1e2,g3d6,e6e1,False,False,False,False,False,False
51,35,a8e8,a8e8,a8e8,True,True,True,True,False,False
51,36,d1d3,a1b1,g1f1,False,False,False,False,False,False
51,37,f6e4,f6e4,f6h5,False,False,True,False,False,False
51,38,a1e1,a1f1,g3h4,False,False,False,False,False,False
51,39,c5a5,c5a5,e4g3,False,False,True,False,False,False
51,40,e1b1,e1e2,g3h4,False,False,False,False,False,False
51,41,c5f2,c5f2,c5f2,True,True,True,True,False,False
51,42,g1h1,g1h1,g1h1,True,True,True,True,False,False
51,43,f2e1,f2e1,f2e1,True,True,True,True,False,False
52,1,d7d5,d7d5,e7e5,False,False,True,False,False,False
52,2,e2e4,e2e4,h2h4,False,False,True,False,False,False
52,3,d7d5,d7d5,d8h4,False,False,True,False,False,False
52,4,b1c3,f1d3,f1c4,False,False,False,False,False,False
52,5,f8b4,d7d5,d8h4,False,False,False,False,False,False
52,6,c4d5,c4d5,e4d5,False,False,True,False,False,False
52,7,e6d5,e6d5,e6d5,True,True,True,True,False,False
52,8,e4d5,e4e5,e4d5,True,False,False,False,True,False
52,9,d5e4,d5e4,d5e4,True,True,True,True,False,False
52,10,g1f3,g1f3,c3d5,False,False,True,False,False,False
52,11,d5e4,g8f6,d5e4,True,False,False,False,True,False
52,12,f3e5,f3e5,f3d2,False,False,True,False,False,False
52,13,g8f6,g8f6,e7b4,False,False,True,False,False,False
52,14,f1e2,f1e2,h2h4,False,False,True,False,False,False
52,15,b8c6,a7a6,e7b4,False,False,False,False,False,False
52,16,f1b5,f1b5,c3e2,False,False,True,False,False,False
52,17,e4e3,e4e3,e4e3,True,True,True,True,False,False
52,18,d2c4,d2c4,f1b5,False,False,True,False,False,False
52,19,b7h1,b7h1,b7h1,True,True,True,True,False,False
52,20,e3e4,e3e4,e1f2,False,False,True,False,False,False
52,21,e7d7,e7d7,h1e4,False,False,True,False,False,False
52,22,d4d5,d4d5,f1b5,False,False,True,False,False,False
52,23,b8c6,b8c6,h1e4,False,False,True,False,False,False
52,24,e1f2,e1f2,f1b5,False,False,True,False,False,False
52,25,b8d7,b8d7,e7d7,False,False,True,False,False,False
52,26,f1h3,e1f2,a4b3,False,False,False,False,False,False
52,27,a7a6,e7d7,f6e4,False,False,False,False,False,False
52,28,d2c4,d2c4,a4d1,False,False,True,False,False,False
